rep000_seed0000	CFF000428	CFF003956	CFF001018	CFF000659	CFF000637	CFF006553	CFF000083	CFF035066	CFF001189	CFF001406	CFF000670	CFF000672	CFF001027	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF000237	CFF000474	CFF000079	CFF000737	CFF115363	CFF000022	CFF001975	CFF000810	CFF000424	CFF000605	CFF057668	CFF006988	CFF001201	CFF000503	CFF001323	CFF000427	CFF000062	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF000228	CFF000330	CFF001254	CFF000331	CFF000437	CFF000610	CFF001141	CFF000322	CFF000319	CFF000379	CFF001257	CFF002337	CFF000451	CFF000899	CFF000575	CFF002295	CFF000044	CFF000452	CFF000274	CFF002891	CFF000013	CFF000622	CFF000752	CFF003996	CFF000523	CFF000621	CFF029952	CFF016868	CFF005943	CFF000624	CFF000178
rep644_seed2669	FAM001289	FAM007502	FAM001208	FAM004286	FAM000572	FAM011443	FAM006703	FAM002642	FAM005342	FAM000794	FAM000911	FAM008508	FAM014191	FAM011137	FAM011888	FAM010257	FAM001597	FAM004317	FAM011840	FAM001263	FAM010367	FAM005158	FAM005305	FAM009404	FAM003801	FAM004887	FAM002605	FAM006913	FAM001048	FAM002544	FAM003523	FAM010859	FAM011940	FAM004878	FAM001938	FAM002709	FAM000529	FAM003479	FAM012741	FAM004821	FAM006196	FAM006078	FAM001830	FAM010394	FAM014618	FAM008316	FAM002762	FAM003289	FAM002916	FAM001251	FAM006502	FAM012096	FAM004836	FAM002305	FAM004193	FAM006069	FAM002416	FAM004019	FAM007055	FAM009689	FAM007998	FAM002837	FAM000414	FAM014508	FAM006004	FAM005127	FAM007606	FAM002466	FAM130850	FAM058793	FAM039826	FAM042821	FAM025995
rep645_seed2670	FAM004906	FAM000588	FAM003566	FAM006062	FAM003818	FAM005493	FAM010739	FAM002306	FAM001685	FAM008281	FAM000309	FAM009364	FAM004937	FAM000131	FAM003788	FAM009411	FAM006798	FAM000611	FAM003951	FAM001608	FAM006288	FAM009074	FAM011964	FAM002888	FAM000823	FAM008631	FAM012255	FAM003220	FAM000652	FAM003332	FAM002428	FAM002572	FAM000755	FAM007958	FAM000527	FAM001322	FAM000861	FAM002992	FAM004541	FAM002472	FAM008073	FAM010459	FAM008253	FAM002318	FAM004965	FAM003141	FAM004325	FAM001990	FAM009686	FAM003307	FAM001431	FAM007718	FAM005065	FAM013065	FAM001667	FAM007705	FAM002705	FAM001229	FAM000856	FAM002035	FAM002303	FAM012123	FAM000262	FAM014046	FAM005950	FAM006872	FAM009929	FAM006226	FAM141946	FAM062247	FAM037247	FAM040651	FAM014854
rep646_seed2671	FAM007178	FAM001769	FAM003420	FAM008644	FAM002221	FAM001944	FAM001407	FAM001700	FAM001540	FAM000375	FAM002149	FAM003270	FAM001590	FAM002034	FAM007845	FAM003712	FAM000811	FAM004432	FAM004797	FAM008881	FAM013752	FAM007866	FAM008460	FAM009376	FAM012760	FAM009103	FAM001155	FAM011417	FAM003622	FAM003275	FAM007660	FAM014518	FAM004691	FAM008875	FAM001418	FAM013760	FAM012712	FAM012929	FAM011766	FAM010904	FAM007804	FAM002688	FAM003844	FAM000193	FAM001511	FAM002177	FAM007043	FAM001522	FAM007546	FAM000586	FAM007212	FAM002373	FAM001677	FAM005874	FAM007279	FAM009564	FAM003720	FAM003039	FAM011476	FAM000874	FAM003862	FAM006998	FAM006147	FAM010428	FAM003406	FAM007757	FAM011872	FAM013944	FAM131718	FAM068634	FAM040806	FAM033685	FAM027647
rep647_seed2672	FAM004740	FAM011608	FAM003809	FAM011671	FAM012726	FAM002894	FAM000744	FAM001850	FAM008773	FAM000734	FAM001435	FAM013853	FAM007316	FAM009150	FAM007201	FAM005757	FAM012324	FAM004775	FAM011029	FAM000927	FAM000297	FAM002775	FAM004449	FAM001754	FAM003920	FAM004918	FAM001713	FAM001608	FAM009694	FAM000071	FAM010552	FAM013796	FAM009909	FAM002461	FAM007372	FAM002828	FAM012006	FAM006737	FAM004068	FAM001130	FAM014398	FAM003506	FAM005133	FAM000328	FAM004787	FAM002921	FAM004143	FAM004703	FAM004840	FAM001004	FAM003921	FAM005994	FAM002661	FAM005660	FAM003918	FAM005759	FAM007162	FAM002665	FAM002490	FAM005104	FAM008801	FAM006843	FAM001764	FAM014113	FAM007107	FAM005209	FAM008301	FAM009616	FAM109816	FAM057901	FAM035952	FAM030908	FAM017371
rep648_seed2673	FAM007479	FAM003525	FAM010497	FAM003778	FAM000761	FAM009442	FAM003682	FAM000744	FAM000082	FAM002851	FAM004308	FAM001730	FAM008993	FAM001849	FAM005405	FAM006902	FAM002308	FAM007436	FAM004456	FAM005267	FAM006512	FAM003305	FAM013606	FAM002491	FAM007118	FAM002800	FAM010897	FAM003960	FAM003431	FAM002645	FAM007712	FAM003300	FAM001738	FAM003371	FAM000232	FAM007639	FAM007314	FAM002387	FAM001946	FAM000415	FAM006672	FAM003036	FAM005104	FAM004337	FAM008930	FAM000949	FAM008931	FAM000462	FAM000600	FAM002889	FAM008004	FAM010088	FAM006062	FAM000578	FAM013050	FAM001691	FAM005572	FAM004201	FAM003499	FAM004695	FAM000357	FAM012928	FAM007844	FAM010915	FAM009093	FAM007202	FAM009378	FAM013704	FAM109809	FAM058394	FAM038274	FAM033699	FAM026145
rep649_seed2674	FAM006452	FAM003753	FAM000122	FAM009758	FAM008147	FAM003091	FAM004540	FAM003602	FAM006312	FAM005174	FAM006370	FAM006236	FAM002773	FAM002420	FAM007715	FAM004165	FAM004247	FAM001439	FAM002047	FAM009461	FAM001308	FAM008337	FAM000618	FAM005501	FAM000969	FAM003144	FAM000431	FAM002101	FAM000148	FAM000150	FAM003682	FAM001990	FAM001414	FAM004283	FAM006690	FAM011437	FAM003762	FAM006459	FAM001441	FAM003505	FAM000253	FAM001389	FAM010890	FAM005863	FAM006571	FAM003114	FAM009074	FAM004547	FAM004974	FAM004406	FAM006403	FAM004992	FAM002044	FAM007525	FAM001888	FAM014002	FAM014111	FAM009235	FAM010924	FAM005005	FAM003502	FAM003475	FAM006774	FAM013375	FAM008151	FAM007150	FAM008912	FAM011472	FAM113122	FAM062247	FAM035451	FAM035601	FAM019502
rep650_seed2675	FAM005468	FAM004595	FAM004627	FAM002769	FAM001845	FAM014385	FAM012375	FAM000874	FAM012294	FAM012319	FAM012521	FAM006474	FAM009364	FAM002138	FAM001424	FAM001186	FAM005846	FAM006786	FAM001010	FAM005722	FAM004292	FAM011443	FAM012930	FAM008175	FAM012180	FAM001039	FAM014266	FAM001479	FAM001511	FAM002861	FAM000764	FAM002156	FAM002064	FAM011541	FAM000323	FAM007279	FAM005446	FAM002889	FAM000784	FAM001847	FAM003085	FAM005289	FAM013349	FAM000334	FAM002217	FAM001432	FAM011682	FAM006385	FAM003013	FAM008953	FAM007926	FAM007019	FAM000125	FAM000573	FAM012566	FAM000753	FAM011264	FAM003972	FAM002032	FAM003299	FAM003712	FAM006021	FAM009186	FAM014558	FAM011839	FAM012001	FAM013275	FAM007990	FAM132275	FAM064668	FAM038683	FAM030785	FAM021601
rep651_seed2676	FAM007133	FAM001307	FAM000026	FAM001511	FAM000143	FAM001960	FAM001583	FAM001263	FAM005700	FAM003424	FAM000130	FAM002465	FAM003932	FAM011303	FAM002544	FAM004782	FAM000393	FAM003395	FAM000945	FAM012293	FAM000241	FAM006138	FAM006362	FAM009411	FAM003671	FAM009852	FAM002336	FAM000869	FAM002153	FAM001992	FAM014426	FAM003737	FAM008386	FAM002941	FAM003026	FAM005912	FAM000928	FAM006410	FAM000557	FAM003098	FAM004743	FAM004003	FAM008705	FAM006685	FAM003752	FAM005394	FAM010678	FAM006545	FAM004573	FAM012513	FAM003332	FAM003323	FAM003282	FAM003320	FAM001256	FAM002881	FAM008051	FAM006508	FAM003152	FAM004345	FAM005120	FAM005475	FAM000244	FAM007390	FAM010794	FAM011323	FAM009077	FAM004944	FAM113851	FAM068538	FAM036931	FAM032766	FAM020306
rep652_seed2677	FAM002496	FAM000595	FAM004004	FAM003409	FAM005501	FAM010711	FAM003997	FAM011245	FAM003649	FAM007635	FAM007807	FAM003155	FAM005687	FAM000800	FAM006515	FAM002374	FAM012933	FAM007660	FAM009237	FAM005594	FAM010187	FAM000196	FAM011210	FAM008966	FAM002465	FAM004542	FAM002941	FAM011115	FAM012953	FAM003639	FAM013787	FAM009334	FAM002393	FAM000999	FAM000003	FAM003952	FAM000842	FAM007143	FAM007968	FAM002133	FAM004996	FAM001600	FAM002017	FAM002708	FAM004454	FAM005084	FAM006729	FAM003229	FAM004309	FAM002950	FAM005756	FAM007309	FAM000488	FAM004221	FAM013354	FAM000211	FAM002179	FAM000511	FAM007717	FAM013389	FAM001755	FAM014096	FAM002321	FAM011508	FAM007107	FAM005102	FAM005770	FAM005064	FAM116492	FAM069663	FAM038219	FAM029347	FAM019807
rep653_seed2678	FAM006884	FAM004775	FAM002874	FAM000977	FAM006662	FAM011521	FAM002094	FAM006761	FAM004513	FAM013354	FAM001288	FAM004857	FAM004767	FAM003920	FAM014263	FAM007807	FAM012849	FAM002825	FAM011520	FAM000760	FAM012740	FAM001191	FAM000284	FAM009699	FAM000351	FAM003859	FAM000076	FAM006806	FAM009814	FAM002524	FAM002775	FAM012955	FAM013050	FAM009552	FAM000644	FAM008181	FAM008242	FAM000552	FAM000729	FAM000647	FAM013131	FAM000342	FAM001228	FAM000757	FAM005460	FAM008211	FAM009493	FAM002702	FAM000366	FAM003606	FAM004742	FAM000416	FAM003762	FAM008281	FAM003203	FAM003590	FAM008865	FAM001664	FAM007285	FAM001734	FAM014518	FAM012092	FAM002580	FAM012262	FAM012044	FAM012525	FAM009072	FAM005869	FAM139968	FAM069663	FAM031151	FAM030495	FAM018810
rep654_seed2679	FAM000326	FAM011038	FAM005811	FAM003757	FAM000971	FAM003918	FAM005525	FAM011119	FAM010751	FAM001012	FAM004719	FAM002885	FAM007962	FAM002214	FAM013065	FAM014003	FAM012597	FAM003209	FAM004794	FAM002494	FAM000748	FAM006139	FAM011884	FAM002918	FAM001435	FAM004473	FAM001918	FAM000030	FAM001561	FAM007926	FAM007474	FAM003758	FAM000835	FAM000733	FAM001534	FAM010519	FAM011302	FAM012102	FAM010177	FAM003505	FAM006518	FAM006835	FAM001653	FAM000454	FAM005877	FAM000901	FAM001778	FAM003230	FAM005317	FAM000697	FAM004075	FAM000053	FAM000684	FAM000588	FAM004551	FAM001358	FAM001475	FAM005184	FAM000564	FAM009320	FAM002050	FAM001215	FAM007641	FAM012958	FAM011241	FAM013952	FAM003798	FAM014394	FAM128493	FAM063090	FAM032886	FAM034547	FAM025174
rep655_seed2680	FAM000947	FAM000508	FAM014460	FAM000884	FAM000253	FAM003401	FAM003671	FAM000591	FAM000565	FAM009870	FAM000313	FAM007854	FAM004689	FAM007621	FAM001035	FAM004409	FAM005983	FAM009203	FAM012021	FAM012746	FAM005776	FAM003736	FAM004286	FAM001568	FAM010927	FAM007164	FAM007955	FAM006911	FAM006364	FAM003543	FAM002107	FAM003887	FAM000553	FAM010638	FAM013796	FAM003043	FAM004576	FAM009716	FAM005237	FAM006544	FAM001937	FAM001917	FAM004742	FAM010233	FAM000215	FAM008532	FAM002476	FAM009988	FAM000775	FAM000097	FAM002352	FAM007964	FAM005056	FAM005221	FAM000813	FAM011780	FAM000290	FAM005027	FAM006804	FAM003834	FAM003864	FAM007083	FAM000279	FAM014284	FAM013224	FAM012124	FAM001817	FAM006469	FAM112119	FAM058220	FAM029211	FAM037472	FAM020808
rep656_seed2681	FAM004840	FAM002214	FAM012190	FAM006027	FAM002900	FAM004477	FAM001381	FAM009375	FAM007777	FAM000998	FAM006165	FAM001389	FAM007992	FAM001857	FAM003920	FAM003093	FAM004261	FAM004391	FAM003343	FAM007717	FAM003529	FAM006348	FAM001284	FAM002010	FAM008671	FAM004908	FAM005201	FAM007571	FAM002829	FAM004803	FAM000896	FAM001088	FAM000601	FAM008719	FAM000244	FAM011521	FAM000230	FAM000773	FAM000974	FAM006046	FAM010137	FAM009518	FAM011248	FAM001538	FAM009455	FAM007926	FAM008704	FAM002145	FAM011476	FAM013612	FAM000965	FAM006446	FAM001876	FAM009624	FAM002047	FAM001675	FAM000859	FAM000687	FAM007851	FAM002170	FAM011690	FAM003899	FAM002427	FAM009466	FAM011743	FAM011135	FAM010455	FAM006228	FAM124852	FAM058889	FAM038714	FAM031753	FAM027318
rep657_seed2682	FAM001424	FAM008029	FAM007784	FAM005810	FAM011586	FAM010284	FAM006952	FAM004881	FAM009518	FAM004581	FAM002095	FAM003760	FAM001457	FAM013389	FAM011433	FAM003299	FAM001179	FAM002957	FAM000963	FAM002586	FAM001402	FAM003675	FAM008113	FAM002963	FAM008451	FAM012785	FAM010302	FAM008222	FAM013872	FAM005148	FAM001162	FAM011861	FAM002787	FAM000884	FAM002791	FAM009069	FAM013121	FAM004864	FAM003766	FAM004787	FAM003052	FAM001286	FAM013903	FAM010967	FAM000397	FAM004813	FAM008002	FAM008461	FAM005625	FAM002583	FAM001567	FAM004725	FAM011118	FAM004913	FAM000225	FAM001010	FAM000918	FAM004197	FAM000901	FAM001693	FAM005439	FAM003002	FAM002877	FAM013166	FAM013129	FAM004175	FAM011910	FAM010780	FAM120593	FAM062653	FAM038689	FAM033965	FAM016832
rep658_seed2683	FAM006156	FAM000619	FAM010099	FAM002914	FAM001694	FAM008290	FAM003440	FAM004165	FAM004936	FAM006910	FAM000070	FAM001869	FAM013069	FAM003433	FAM002534	FAM001159	FAM005251	FAM014263	FAM002007	FAM010463	FAM005764	FAM008487	FAM002838	FAM007318	FAM005627	FAM004329	FAM008814	FAM007969	FAM000740	FAM001413	FAM002194	FAM005727	FAM005379	FAM004427	FAM009916	FAM000376	FAM011312	FAM006447	FAM004475	FAM000224	FAM006112	FAM001396	FAM002353	FAM007143	FAM002652	FAM006064	FAM005056	FAM001933	FAM012723	FAM006507	FAM001229	FAM004257	FAM004261	FAM001924	FAM001313	FAM001111	FAM002993	FAM011506	FAM006125	FAM005503	FAM000108	FAM002034	FAM010467	FAM013632	FAM012859	FAM008279	FAM005970	FAM006856	FAM111411	FAM064695	FAM040536	FAM036663	FAM024660
rep659_seed2684	FAM006097	FAM002444	FAM012027	FAM004830	FAM004479	FAM000689	FAM010554	FAM007439	FAM002489	FAM000788	FAM003642	FAM009461	FAM008532	FAM000018	FAM007965	FAM000595	FAM005772	FAM000132	FAM002802	FAM005612	FAM005671	FAM004860	FAM002385	FAM003062	FAM000476	FAM013936	FAM008665	FAM001779	FAM001853	FAM006500	FAM008251	FAM002913	FAM002395	FAM002275	FAM006402	FAM001486	FAM004800	FAM009484	FAM002676	FAM002143	FAM012646	FAM004543	FAM006859	FAM004168	FAM001232	FAM011869	FAM003196	FAM001151	FAM012166	FAM008526	FAM000498	FAM001107	FAM005362	FAM002916	FAM001988	FAM000918	FAM006454	FAM003504	FAM004998	FAM004277	FAM010279	FAM001815	FAM006512	FAM012129	FAM011516	FAM010952	FAM013148	FAM013546	FAM133944	FAM061945	FAM038485	FAM031080	FAM027385
rep660_seed2685	FAM005361	FAM007379	FAM002875	FAM005159	FAM001475	FAM001708	FAM002291	FAM001560	FAM000918	FAM005471	FAM000120	FAM001398	FAM003708	FAM004017	FAM006962	FAM007470	FAM000398	FAM012048	FAM009667	FAM014518	FAM006428	FAM000227	FAM009605	FAM001896	FAM002108	FAM013645	FAM009163	FAM001943	FAM000372	FAM012351	FAM010692	FAM004672	FAM005896	FAM001068	FAM001679	FAM011635	FAM010388	FAM000666	FAM012835	FAM005794	FAM010488	FAM012123	FAM000909	FAM008178	FAM003386	FAM004414	FAM001244	FAM013035	FAM000159	FAM006916	FAM003740	FAM004719	FAM013266	FAM000107	FAM005452	FAM003950	FAM013458	FAM001654	FAM007083	FAM009737	FAM003559	FAM007774	FAM004996	FAM009008	FAM004606	FAM013663	FAM001234	FAM009636	FAM112531	FAM082675	FAM029729	FAM031733	FAM023872
rep661_seed2686	FAM000223	FAM000489	FAM003566	FAM001522	FAM003507	FAM005781	FAM005446	FAM001767	FAM002884	FAM000084	FAM013715	FAM000018	FAM008610	FAM006343	FAM003056	FAM010919	FAM003880	FAM001824	FAM007671	FAM014516	FAM011888	FAM004243	FAM001906	FAM002681	FAM005570	FAM001678	FAM002805	FAM000021	FAM000467	FAM007492	FAM001321	FAM005068	FAM001294	FAM007890	FAM000055	FAM012981	FAM009712	FAM001734	FAM003927	FAM005049	FAM002262	FAM001444	FAM003608	FAM001078	FAM002859	FAM005016	FAM003320	FAM010461	FAM001039	FAM002881	FAM003175	FAM006869	FAM007926	FAM004476	FAM008304	FAM010900	FAM006920	FAM004051	FAM009605	FAM001596	FAM001915	FAM000011	FAM001928	FAM013396	FAM008983	FAM009128	FAM008939	FAM004096	FAM123856	FAM059665	FAM033678	FAM038922	FAM022654
rep662_seed2687	FAM001541	FAM003751	FAM001321	FAM002585	FAM004466	FAM004101	FAM002272	FAM012783	FAM008141	FAM000711	FAM001931	FAM000576	FAM005249	FAM006078	FAM014397	FAM000756	FAM004800	FAM004251	FAM001644	FAM002435	FAM002357	FAM006694	FAM002537	FAM003832	FAM001335	FAM002389	FAM001277	FAM003301	FAM005896	FAM003133	FAM004389	FAM004402	FAM001104	FAM002459	FAM003693	FAM011058	FAM011373	FAM005228	FAM007641	FAM006597	FAM003057	FAM001704	FAM000226	FAM014646	FAM003841	FAM007421	FAM006012	FAM003064	FAM007747	FAM011560	FAM012798	FAM004794	FAM004030	FAM000182	FAM008318	FAM010347	FAM003315	FAM005512	FAM000235	FAM004876	FAM005496	FAM006598	FAM003863	FAM009525	FAM005782	FAM012039	FAM005046	FAM013205	FAM124352	FAM059665	FAM038433	FAM042568	FAM020252
rep663_seed2688	FAM013032	FAM000982	FAM003761	FAM000527	FAM006587	FAM004877	FAM001702	FAM002250	FAM005012	FAM005489	FAM013497	FAM003013	FAM005050	FAM000941	FAM003586	FAM007929	FAM004867	FAM005157	FAM000510	FAM008137	FAM002855	FAM011861	FAM003666	FAM001498	FAM000539	FAM009817	FAM009814	FAM004136	FAM004261	FAM000609	FAM006215	FAM010093	FAM000831	FAM003088	FAM012522	FAM006717	FAM011937	FAM000854	FAM004361	FAM001780	FAM003755	FAM010247	FAM002745	FAM003417	FAM000903	FAM003634	FAM006549	FAM009135	FAM007744	FAM005053	FAM001475	FAM000188	FAM011622	FAM002256	FAM005748	FAM000653	FAM001333	FAM013853	FAM005760	FAM012012	FAM011128	FAM001006	FAM000880	FAM007390	FAM011141	FAM012128	FAM004972	FAM007582	FAM108575	FAM059915	FAM029515	FAM034303	FAM017810
rep664_seed2689	FAM003966	FAM000305	FAM003503	FAM000567	FAM003654	FAM001673	FAM012180	FAM000203	FAM009632	FAM004755	FAM006675	FAM003271	FAM006498	FAM007049	FAM003768	FAM000284	FAM008580	FAM001403	FAM009336	FAM002411	FAM009117	FAM010245	FAM005332	FAM011978	FAM004562	FAM005147	FAM008056	FAM007292	FAM004001	FAM002954	FAM011459	FAM005759	FAM002439	FAM010961	FAM001168	FAM002491	FAM002785	FAM013969	FAM011182	FAM009551	FAM007105	FAM009597	FAM003455	FAM002752	FAM000383	FAM010995	FAM000372	FAM014553	FAM012777	FAM003344	FAM001581	FAM009116	FAM003473	FAM000320	FAM002017	FAM012312	FAM008448	FAM013368	FAM012750	FAM000915	FAM001392	FAM001427	FAM000520	FAM013271	FAM010936	FAM012239	FAM010912	FAM008156	FAM109698	FAM074673	FAM034739	FAM043084	FAM020543
rep665_seed2690	FAM000161	FAM001031	FAM000191	FAM001067	FAM002701	FAM003297	FAM001713	FAM001600	FAM002107	FAM005810	FAM011124	FAM004560	FAM006062	FAM002681	FAM000805	FAM001902	FAM012709	FAM005808	FAM011395	FAM008895	FAM006748	FAM008294	FAM000642	FAM008135	FAM005615	FAM013023	FAM006452	FAM002876	FAM002034	FAM004042	FAM009877	FAM007685	FAM009603	FAM000291	FAM002336	FAM005361	FAM002483	FAM009053	FAM002179	FAM006321	FAM005877	FAM008600	FAM001973	FAM008306	FAM000312	FAM005006	FAM013206	FAM002628	FAM000656	FAM001228	FAM000207	FAM010185	FAM010927	FAM011427	FAM001962	FAM001523	FAM012789	FAM002906	FAM004960	FAM002355	FAM005765	FAM001510	FAM008215	FAM005197	FAM011859	FAM010641	FAM005982	FAM011504	FAM118296	FAM072383	FAM035772	FAM037571	FAM017948
rep666_seed2691	FAM006743	FAM008498	FAM000759	FAM004391	FAM002804	FAM002628	FAM003710	FAM003551	FAM001779	FAM003526	FAM003597	FAM006536	FAM002729	FAM006948	FAM006106	FAM004131	FAM003441	FAM005234	FAM007855	FAM012050	FAM004155	FAM007375	FAM009840	FAM004770	FAM007589	FAM013760	FAM000725	FAM005446	FAM008899	FAM000586	FAM004379	FAM001351	FAM001358	FAM007550	FAM006861	FAM000565	FAM009798	FAM002284	FAM005342	FAM004508	FAM001835	FAM005250	FAM001386	FAM002442	FAM008933	FAM002481	FAM001533	FAM000843	FAM007895	FAM000390	FAM002269	FAM003148	FAM001096	FAM009004	FAM005832	FAM002033	FAM001067	FAM007611	FAM005643	FAM000242	FAM006598	FAM002156	FAM002818	FAM011491	FAM013961	FAM011511	FAM009604	FAM010267	FAM133415	FAM072727	FAM033678	FAM029077	FAM016612
rep667_seed2692	FAM011953	FAM001946	FAM001193	FAM009870	FAM010594	FAM004068	FAM001017	FAM009405	FAM012353	FAM002434	FAM003750	FAM005974	FAM005135	FAM001113	FAM003695	FAM002758	FAM005727	FAM008242	FAM001751	FAM002540	FAM001079	FAM002847	FAM009659	FAM001025	FAM001964	FAM013316	FAM003450	FAM004860	FAM003332	FAM000640	FAM000990	FAM011563	FAM002498	FAM006690	FAM004705	FAM002499	FAM004371	FAM004061	FAM002151	FAM011059	FAM002640	FAM008223	FAM008377	FAM003790	FAM003437	FAM000211	FAM011967	FAM003188	FAM000545	FAM001487	FAM003148	FAM005504	FAM004266	FAM004113	FAM004161	FAM000308	FAM002088	FAM002527	FAM005031	FAM003617	FAM001186	FAM006660	FAM003583	FAM014420	FAM009602	FAM008846	FAM008363	FAM007564	FAM113096	FAM060956	FAM037730	FAM034969	FAM018440
rep668_seed2693	FAM005302	FAM000583	FAM004449	FAM000068	FAM009807	FAM001239	FAM011356	FAM005996	FAM006042	FAM000839	FAM009737	FAM003219	FAM000269	FAM009461	FAM006768	FAM005919	FAM005218	FAM010551	FAM004050	FAM002100	FAM002614	FAM012166	FAM000815	FAM003448	FAM003608	FAM011782	FAM006863	FAM003682	FAM002426	FAM001745	FAM008421	FAM014461	FAM014436	FAM011685	FAM000497	FAM001806	FAM004748	FAM000654	FAM002534	FAM001744	FAM008963	FAM000043	FAM010362	FAM005615	FAM001641	FAM003766	FAM000988	FAM004767	FAM005685	FAM012031	FAM011512	FAM012102	FAM009870	FAM000805	FAM000774	FAM002424	FAM002556	FAM004753	FAM005382	FAM001637	FAM003887	FAM005204	FAM003440	FAM008534	FAM010888	FAM007495	FAM009453	FAM011802	FAM123195	FAM065094	FAM038186	FAM031852	FAM024970
rep669_seed2694	FAM010196	FAM014090	FAM003170	FAM003014	FAM000231	FAM003937	FAM003706	FAM000004	FAM000547	FAM001176	FAM010804	FAM001601	FAM006362	FAM011066	FAM003194	FAM007829	FAM009089	FAM002916	FAM004146	FAM001202	FAM002631	FAM000700	FAM002108	FAM012575	FAM014518	FAM006898	FAM002200	FAM007159	FAM003180	FAM002886	FAM005448	FAM000954	FAM004748	FAM003212	FAM011095	FAM013948	FAM001835	FAM007073	FAM000388	FAM007046	FAM004006	FAM001132	FAM004937	FAM007289	FAM004550	FAM000199	FAM008933	FAM005523	FAM001096	FAM001327	FAM007452	FAM000122	FAM003449	FAM003535	FAM002353	FAM012690	FAM004988	FAM004939	FAM008758	FAM002468	FAM005685	FAM004190	FAM001288	FAM013164	FAM012103	FAM010814	FAM013151	FAM011941	FAM141493	FAM069543	FAM036749	FAM041463	FAM019570
rep670_seed2695	FAM002904	FAM012880	FAM006069	FAM005612	FAM002106	FAM005325	FAM008361	FAM012963	FAM012250	FAM000507	FAM008558	FAM006760	FAM000450	FAM001579	FAM009825	FAM003529	FAM000494	FAM013951	FAM008719	FAM003428	FAM012740	FAM003115	FAM010746	FAM012669	FAM004176	FAM010146	FAM008448	FAM003797	FAM001350	FAM009476	FAM009168	FAM007276	FAM011964	FAM008218	FAM012363	FAM003601	FAM012125	FAM006643	FAM008373	FAM001667	FAM004269	FAM004765	FAM003078	FAM009432	FAM002604	FAM000312	FAM000458	FAM004075	FAM004430	FAM001826	FAM000946	FAM003015	FAM003309	FAM000636	FAM006934	FAM011446	FAM003923	FAM003871	FAM000492	FAM001417	FAM002046	FAM005181	FAM000200	FAM014332	FAM009052	FAM011565	FAM011534	FAM008767	FAM131718	FAM063014	FAM040833	FAM035976	FAM015344
rep671_seed2696	FAM007610	FAM003647	FAM003610	FAM001154	FAM009814	FAM007089	FAM002251	FAM002118	FAM002402	FAM006943	FAM001321	FAM001796	FAM004179	FAM005386	FAM006474	FAM003450	FAM003888	FAM003048	FAM003134	FAM002636	FAM001085	FAM003389	FAM004007	FAM002268	FAM001794	FAM008217	FAM004739	FAM003031	FAM002874	FAM002474	FAM002485	FAM003255	FAM001371	FAM001073	FAM011661	FAM003012	FAM002432	FAM004968	FAM002185	FAM001882	FAM005712	FAM004205	FAM013722	FAM000914	FAM003555	FAM000257	FAM004646	FAM003293	FAM004131	FAM007030	FAM004992	FAM003911	FAM000579	FAM012453	FAM004929	FAM001570	FAM005944	FAM000950	FAM005012	FAM004913	FAM005823	FAM001666	FAM007305	FAM010183	FAM006891	FAM007976	FAM011081	FAM003692	FAM139958	FAM071720	FAM038131	FAM034320	FAM026511
rep672_seed2697	FAM005538	FAM000638	FAM002214	FAM007119	FAM012422	FAM003265	FAM000568	FAM014003	FAM004704	FAM000045	FAM009689	FAM001168	FAM000693	FAM000664	FAM002004	FAM005945	FAM000286	FAM001276	FAM004051	FAM008689	FAM006082	FAM002669	FAM000206	FAM005225	FAM002818	FAM003110	FAM009400	FAM009916	FAM008754	FAM002416	FAM007123	FAM002597	FAM002560	FAM002042	FAM008581	FAM004104	FAM001705	FAM001750	FAM014100	FAM008757	FAM008458	FAM004743	FAM010519	FAM007217	FAM011780	FAM001860	FAM002144	FAM007360	FAM001094	FAM005232	FAM012966	FAM010991	FAM003490	FAM011128	FAM004348	FAM006209	FAM009744	FAM001061	FAM001788	FAM000360	FAM008715	FAM004533	FAM004174	FAM013243	FAM007749	FAM012886	FAM010455	FAM010581	FAM107883	FAM077241	FAM036983	FAM040594	FAM028415
rep673_seed2698	FAM000805	FAM009039	FAM003220	FAM004986	FAM007533	FAM001271	FAM001597	FAM010089	FAM000386	FAM006431	FAM001163	FAM004861	FAM001098	FAM008787	FAM008482	FAM011119	FAM007688	FAM004279	FAM007188	FAM004293	FAM001280	FAM005813	FAM007935	FAM001105	FAM005557	FAM003684	FAM005141	FAM000540	FAM005582	FAM011755	FAM010543	FAM004594	FAM007566	FAM003897	FAM002704	FAM000478	FAM014266	FAM006005	FAM005986	FAM010904	FAM003354	FAM004165	FAM005539	FAM000470	FAM010527	FAM014436	FAM002438	FAM004552	FAM004921	FAM003251	FAM006737	FAM007813	FAM000467	FAM005857	FAM001497	FAM003390	FAM005772	FAM009971	FAM000175	FAM002165	FAM000816	FAM013985	FAM002046	FAM012810	FAM013719	FAM010550	FAM009513	FAM007861	FAM130850	FAM057729	FAM042659	FAM040837	FAM015509
