rep000_seed0000	CFF000437	CFF000610	CFF000428	CFF001141	CFF003956	CFF001018	CFF000322	CFF000659	CFF000319	CFF000379	CFF001257	CFF002337	CFF000637	CFF006553	CFF000083	CFF000451	CFF000899	CFF001189	CFF001406	CFF000575	CFF000670	CFF002295	CFF000044	CFF000452	CFF000672	CFF001027	CFF000274	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF002891	CFF000237	CFF000474	CFF000079	CFF000737	CFF000022	CFF000013	CFF001975	CFF000810	CFF000622	CFF000424	CFF000605	CFF057668	CFF006988	CFF000752	CFF001201	CFF003996	CFF000523	CFF000503	CFF000621	CFF001323	CFF000427	CFF000062	CFF029952	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF016868	CFF000228	CFF005943	CFF000624	CFF000330	CFF001254	CFF000178	CFF000331	CFF035066	CFF115363
rep459_seed2484	FAM002785	FAM005218	FAM008881	FAM005190	FAM005843	FAM000393	FAM011779	FAM004195	FAM002976	FAM002045	FAM014534	FAM006888	FAM001021	FAM009885	FAM005853	FAM006247	FAM002205	FAM007364	FAM004755	FAM008913	FAM014197	FAM009476	FAM013024	FAM001683	FAM004100	FAM011797	FAM001718	FAM010003	FAM004479	FAM013754	FAM005896	FAM003004	FAM014959	FAM003106	FAM003673	FAM005880	FAM000333	FAM004773	FAM003300	FAM008053	FAM003808	FAM003668	FAM002125	FAM004712	FAM002140	FAM006469	FAM010735	FAM000741	FAM001702	FAM005268	FAM004156	FAM000962	FAM007122	FAM007864	FAM005801	FAM000254	FAM000756	FAM009561	FAM006152	FAM005179	FAM002569	FAM004423	FAM013021	FAM005807	FAM005687	FAM009164	FAM007022	FAM008007	FAM139949	FAM064479	FAM033552	FAM043219	FAM018726
rep460_seed2485	FAM004305	FAM009792	FAM004967	FAM002391	FAM004728	FAM008458	FAM010701	FAM005095	FAM009013	FAM007063	FAM006874	FAM005182	FAM000471	FAM008229	FAM000921	FAM007854	FAM002889	FAM002610	FAM003115	FAM003654	FAM000370	FAM001987	FAM002259	FAM000970	FAM002575	FAM007739	FAM000703	FAM000458	FAM002124	FAM004738	FAM008288	FAM007270	FAM010758	FAM002065	FAM001649	FAM000484	FAM001491	FAM005274	FAM008810	FAM004489	FAM009441	FAM000961	FAM012940	FAM001492	FAM002432	FAM013871	FAM000124	FAM008226	FAM013019	FAM004209	FAM010197	FAM004794	FAM003017	FAM007993	FAM005257	FAM011130	FAM005235	FAM004497	FAM001066	FAM000168	FAM000498	FAM008808	FAM005191	FAM003534	FAM000359	FAM011101	FAM007997	FAM013239	FAM136442	FAM057962	FAM034076	FAM034733	FAM028720
rep461_seed2486	FAM000064	FAM001267	FAM004787	FAM010735	FAM000055	FAM001065	FAM011181	FAM006950	FAM002475	FAM010376	FAM000067	FAM011453	FAM013953	FAM001360	FAM001038	FAM002524	FAM009544	FAM009981	FAM006668	FAM001172	FAM008859	FAM013965	FAM014196	FAM001535	FAM008590	FAM003991	FAM001944	FAM014413	FAM004497	FAM005426	FAM001186	FAM000902	FAM007763	FAM004239	FAM005762	FAM002360	FAM001584	FAM001204	FAM007909	FAM005622	FAM012383	FAM007405	FAM002815	FAM003646	FAM008023	FAM012686	FAM011212	FAM000686	FAM005333	FAM007512	FAM013770	FAM005299	FAM006804	FAM004348	FAM004487	FAM012258	FAM003796	FAM009560	FAM006700	FAM000214	FAM013888	FAM001587	FAM000232	FAM008747	FAM001311	FAM011131	FAM008704	FAM013142	FAM136604	FAM062090	FAM033872	FAM039173	FAM015476
rep462_seed2487	FAM004515	FAM001596	FAM006052	FAM012522	FAM002770	FAM013716	FAM005814	FAM011569	FAM005078	FAM010074	FAM001888	FAM006596	FAM013391	FAM002030	FAM000329	FAM008916	FAM005371	FAM003903	FAM013296	FAM003105	FAM010990	FAM000094	FAM003752	FAM010617	FAM004269	FAM003932	FAM008444	FAM012877	FAM011926	FAM009461	FAM004481	FAM005606	FAM002610	FAM010582	FAM002714	FAM001036	FAM006175	FAM001410	FAM003306	FAM005482	FAM010348	FAM006456	FAM007878	FAM004609	FAM001215	FAM002604	FAM006930	FAM000793	FAM002857	FAM008540	FAM003560	FAM002543	FAM001404	FAM001065	FAM000760	FAM006875	FAM000302	FAM005164	FAM004600	FAM006916	FAM000408	FAM009101	FAM006229	FAM009428	FAM006528	FAM009836	FAM007176	FAM014583	FAM130697	FAM066084	FAM031638	FAM032006	FAM015120
rep463_seed2488	FAM002342	FAM008298	FAM011738	FAM001000	FAM000753	FAM006444	FAM005594	FAM006285	FAM006860	FAM012689	FAM000247	FAM004652	FAM011895	FAM005768	FAM008705	FAM005195	FAM003756	FAM000393	FAM004550	FAM000172	FAM008995	FAM001418	FAM001331	FAM004765	FAM003550	FAM001844	FAM005607	FAM006443	FAM000023	FAM002148	FAM010288	FAM014230	FAM005216	FAM008517	FAM007709	FAM002757	FAM004207	FAM007115	FAM005939	FAM001261	FAM001082	FAM007394	FAM011347	FAM002621	FAM005686	FAM003303	FAM002458	FAM007752	FAM004169	FAM006405	FAM004314	FAM007208	FAM005359	FAM007277	FAM000453	FAM008775	FAM007915	FAM001474	FAM000286	FAM005258	FAM001733	FAM003093	FAM008376	FAM001053	FAM000422	FAM011624	FAM012886	FAM003007	FAM114589	FAM061892	FAM031935	FAM031533	FAM028946
rep464_seed2489	FAM003521	FAM003427	FAM009268	FAM005403	FAM008232	FAM002170	FAM004842	FAM010332	FAM003258	FAM003859	FAM005616	FAM004895	FAM009339	FAM001165	FAM004696	FAM000008	FAM003789	FAM004886	FAM000281	FAM001691	FAM000461	FAM014197	FAM006575	FAM006414	FAM000809	FAM009051	FAM011582	FAM001172	FAM000751	FAM007234	FAM007728	FAM006311	FAM000489	FAM001074	FAM006371	FAM004454	FAM004684	FAM002443	FAM005205	FAM005966	FAM014364	FAM001576	FAM006761	FAM006742	FAM011077	FAM007862	FAM001224	FAM000846	FAM007217	FAM004263	FAM010610	FAM003856	FAM006440	FAM006409	FAM000976	FAM007696	FAM004220	FAM000615	FAM003109	FAM003629	FAM013251	FAM004081	FAM003026	FAM011189	FAM003270	FAM014669	FAM006837	FAM011810	FAM137442	FAM058734	FAM034591	FAM032578	FAM025465
rep465_seed2490	FAM002859	FAM004868	FAM006254	FAM000236	FAM001040	FAM009966	FAM005815	FAM005052	FAM006411	FAM004709	FAM006012	FAM012358	FAM001544	FAM005076	FAM006577	FAM010054	FAM004367	FAM005520	FAM004422	FAM002204	FAM006651	FAM004993	FAM001508	FAM007668	FAM003207	FAM000202	FAM012531	FAM001542	FAM001567	FAM003789	FAM005779	FAM005949	FAM005727	FAM001002	FAM007566	FAM004605	FAM013709	FAM002273	FAM001900	FAM002119	FAM012305	FAM012275	FAM008232	FAM010840	FAM002343	FAM004390	FAM000106	FAM009877	FAM002917	FAM009318	FAM013637	FAM011925	FAM001814	FAM007522	FAM001857	FAM001766	FAM001316	FAM002967	FAM005961	FAM004778	FAM012866	FAM000849	FAM004958	FAM000656	FAM003348	FAM011803	FAM013299	FAM013680	FAM108332	FAM066988	FAM042914	FAM032922	FAM016003
rep466_seed2491	FAM001026	FAM003607	FAM004979	FAM003940	FAM007028	FAM007294	FAM006198	FAM001239	FAM008598	FAM003531	FAM003502	FAM005498	FAM006470	FAM002270	FAM009958	FAM000167	FAM007013	FAM011090	FAM001099	FAM009637	FAM007274	FAM001049	FAM013780	FAM007627	FAM001763	FAM006895	FAM011852	FAM003836	FAM009723	FAM006943	FAM008457	FAM004179	FAM012198	FAM009212	FAM004177	FAM001130	FAM004714	FAM008099	FAM003918	FAM005904	FAM005790	FAM008561	FAM002465	FAM009971	FAM013078	FAM013976	FAM004922	FAM007036	FAM009084	FAM010245	FAM003174	FAM005268	FAM006159	FAM006765	FAM012627	FAM011129	FAM000565	FAM003038	FAM003134	FAM000781	FAM001780	FAM005724	FAM001464	FAM002758	FAM000267	FAM009366	FAM009658	FAM008180	FAM113872	FAM058829	FAM034671	FAM035321	FAM022496
rep467_seed2492	FAM003314	FAM009549	FAM001693	FAM002495	FAM013648	FAM005627	FAM002804	FAM004689	FAM010219	FAM006033	FAM008512	FAM001326	FAM002874	FAM003364	FAM008706	FAM003365	FAM005470	FAM006961	FAM002301	FAM000532	FAM001999	FAM012215	FAM005745	FAM002074	FAM006473	FAM000203	FAM001167	FAM009946	FAM001324	FAM001881	FAM006562	FAM009568	FAM009413	FAM011053	FAM006522	FAM001186	FAM004729	FAM003863	FAM002706	FAM001452	FAM010088	FAM004718	FAM004024	FAM014341	FAM002559	FAM001078	FAM007926	FAM010228	FAM003825	FAM007461	FAM006185	FAM003312	FAM011791	FAM001417	FAM008400	FAM006867	FAM003051	FAM005570	FAM014452	FAM007422	FAM007553	FAM007256	FAM001523	FAM003885	FAM004990	FAM010009	FAM007930	FAM010096	FAM131851	FAM060912	FAM030538	FAM042048	FAM022822
rep468_seed2493	FAM007981	FAM007529	FAM000849	FAM004625	FAM004818	FAM004795	FAM014535	FAM001805	FAM005708	FAM000284	FAM012835	FAM004054	FAM005812	FAM000807	FAM000967	FAM009302	FAM000665	FAM008046	FAM011621	FAM009787	FAM012848	FAM004785	FAM000632	FAM004806	FAM007185	FAM005863	FAM006038	FAM012246	FAM001104	FAM006028	FAM004208	FAM001593	FAM004113	FAM002400	FAM003021	FAM001766	FAM002018	FAM011376	FAM003613	FAM003803	FAM007868	FAM004191	FAM000504	FAM000400	FAM003033	FAM001065	FAM000557	FAM008400	FAM000821	FAM002956	FAM011985	FAM011668	FAM010977	FAM003933	FAM001192	FAM005488	FAM010315	FAM005014	FAM005548	FAM005977	FAM003324	FAM006801	FAM001302	FAM003940	FAM003282	FAM007798	FAM010547	FAM008048	FAM117103	FAM067342	FAM038543	FAM036417	FAM021497
rep469_seed2494	FAM014319	FAM002312	FAM003861	FAM012225	FAM001227	FAM005022	FAM001022	FAM006957	FAM011525	FAM003864	FAM002889	FAM006672	FAM002434	FAM002693	FAM008155	FAM002885	FAM009457	FAM003002	FAM003280	FAM003232	FAM008524	FAM007105	FAM001811	FAM005695	FAM005200	FAM008187	FAM006056	FAM000655	FAM009249	FAM006766	FAM002918	FAM000341	FAM000631	FAM000244	FAM005795	FAM004571	FAM004298	FAM001692	FAM003210	FAM000325	FAM012624	FAM009885	FAM011087	FAM009404	FAM004715	FAM014471	FAM006093	FAM000773	FAM005888	FAM007744	FAM003662	FAM003013	FAM009484	FAM003954	FAM000728	FAM006549	FAM004982	FAM005489	FAM010226	FAM007115	FAM002001	FAM013021	FAM003253	FAM000795	FAM001426	FAM011909	FAM012666	FAM007639	FAM133323	FAM058885	FAM030045	FAM035199	FAM017699
rep470_seed2495	FAM007752	FAM009542	FAM002045	FAM002302	FAM011031	FAM004995	FAM007591	FAM000865	FAM008405	FAM005066	FAM003823	FAM001411	FAM006518	FAM002282	FAM003788	FAM004513	FAM004992	FAM003707	FAM007699	FAM001661	FAM000292	FAM013273	FAM004049	FAM008617	FAM005011	FAM012951	FAM002808	FAM005637	FAM004626	FAM000944	FAM005141	FAM010762	FAM004879	FAM003103	FAM001205	FAM000940	FAM008547	FAM012373	FAM013065	FAM005750	FAM010919	FAM002104	FAM006732	FAM006970	FAM004824	FAM010704	FAM010363	FAM010859	FAM001624	FAM004244	FAM005591	FAM007782	FAM005744	FAM003619	FAM000480	FAM005525	FAM003440	FAM000276	FAM002500	FAM005655	FAM000498	FAM003424	FAM003745	FAM000416	FAM002674	FAM008688	FAM011302	FAM012788	FAM133728	FAM058130	FAM038324	FAM032053	FAM016960
rep471_seed2496	FAM001100	FAM005169	FAM000929	FAM000068	FAM003947	FAM003571	FAM011309	FAM002865	FAM005216	FAM008635	FAM001527	FAM003853	FAM004306	FAM000949	FAM001150	FAM002594	FAM011827	FAM006530	FAM002304	FAM000643	FAM001415	FAM003235	FAM007593	FAM006040	FAM010324	FAM006725	FAM000122	FAM004227	FAM007335	FAM002491	FAM000160	FAM009374	FAM002792	FAM007393	FAM001056	FAM010958	FAM004267	FAM011906	FAM008513	FAM008809	FAM001180	FAM009401	FAM006340	FAM002716	FAM005332	FAM014355	FAM001232	FAM006743	FAM001420	FAM003886	FAM001643	FAM004020	FAM003897	FAM008155	FAM000654	FAM006468	FAM004782	FAM008040	FAM011569	FAM002894	FAM003364	FAM012951	FAM011494	FAM005342	FAM002161	FAM011720	FAM009238	FAM012802	FAM123022	FAM071146	FAM041560	FAM041722	FAM018235
rep472_seed2497	FAM004363	FAM002946	FAM011129	FAM006096	FAM003197	FAM006834	FAM001660	FAM008499	FAM006062	FAM001631	FAM000897	FAM003157	FAM012011	FAM011524	FAM009480	FAM004607	FAM004413	FAM013554	FAM000662	FAM000744	FAM011317	FAM011658	FAM003947	FAM005582	FAM009723	FAM009822	FAM008044	FAM002115	FAM014541	FAM004296	FAM002277	FAM011954	FAM004305	FAM005863	FAM009852	FAM007428	FAM012271	FAM004367	FAM002427	FAM001917	FAM005712	FAM008087	FAM009099	FAM008101	FAM005382	FAM006938	FAM011143	FAM005170	FAM002585	FAM003765	FAM013807	FAM003114	FAM011882	FAM000707	FAM007727	FAM009651	FAM000385	FAM004909	FAM005288	FAM004740	FAM000679	FAM003829	FAM012296	FAM001470	FAM002687	FAM011588	FAM013872	FAM014130	FAM134550	FAM066808	FAM038992	FAM029890	FAM026151
rep473_seed2498	FAM001303	FAM003445	FAM002600	FAM006406	FAM005312	FAM010917	FAM004971	FAM007985	FAM001072	FAM007337	FAM007407	FAM007023	FAM005076	FAM006526	FAM009731	FAM007866	FAM012336	FAM005011	FAM003373	FAM006593	FAM001815	FAM001198	FAM007310	FAM009405	FAM006732	FAM007853	FAM012147	FAM012345	FAM003721	FAM006237	FAM009811	FAM003317	FAM001950	FAM006802	FAM005283	FAM002565	FAM004364	FAM002938	FAM001386	FAM000707	FAM009609	FAM001934	FAM003030	FAM005543	FAM008274	FAM008838	FAM001942	FAM001749	FAM007743	FAM004884	FAM007504	FAM007352	FAM006883	FAM012588	FAM005205	FAM010225	FAM003370	FAM002568	FAM008196	FAM001252	FAM003001	FAM012828	FAM002042	FAM005694	FAM008623	FAM008358	FAM009538	FAM012519	FAM108724	FAM060043	FAM045960	FAM033295	FAM016475
rep474_seed2499	FAM001996	FAM001394	FAM005271	FAM006960	FAM012687	FAM004412	FAM008547	FAM000553	FAM007051	FAM002772	FAM002382	FAM002999	FAM009680	FAM000917	FAM001374	FAM005374	FAM004899	FAM001298	FAM000448	FAM004291	FAM010731	FAM003804	FAM000777	FAM006220	FAM012485	FAM010189	FAM004242	FAM011123	FAM009423	FAM004014	FAM010427	FAM004201	FAM003934	FAM004815	FAM002556	FAM005915	FAM007463	FAM001784	FAM004739	FAM001826	FAM005751	FAM009032	FAM006668	FAM013850	FAM005186	FAM004768	FAM000871	FAM007839	FAM004750	FAM000162	FAM006451	FAM003836	FAM006039	FAM001223	FAM007379	FAM004405	FAM001422	FAM008623	FAM003081	FAM005775	FAM005531	FAM000117	FAM003446	FAM001333	FAM012515	FAM007644	FAM009853	FAM003494	FAM122750	FAM058783	FAM031580	FAM033679	FAM015801
rep475_seed2500	FAM000673	FAM008750	FAM003641	FAM004315	FAM004419	FAM013976	FAM004787	FAM003364	FAM005270	FAM002288	FAM000434	FAM005113	FAM004526	FAM006915	FAM010477	FAM001425	FAM002105	FAM003791	FAM002814	FAM004614	FAM002615	FAM001631	FAM009013	FAM012255	FAM000733	FAM008645	FAM000975	FAM009956	FAM004107	FAM000627	FAM005060	FAM000067	FAM006836	FAM008912	FAM005374	FAM000011	FAM004700	FAM001198	FAM005190	FAM003073	FAM000253	FAM006952	FAM011372	FAM007127	FAM003643	FAM006760	FAM002719	FAM005616	FAM004667	FAM003813	FAM008680	FAM003503	FAM003864	FAM009122	FAM005521	FAM001851	FAM000757	FAM007474	FAM003289	FAM001165	FAM002058	FAM002131	FAM002388	FAM008162	FAM000305	FAM010470	FAM009917	FAM009622	FAM128974	FAM060442	FAM037090	FAM035831	FAM029011
rep476_seed2501	FAM005169	FAM002578	FAM001523	FAM009284	FAM000593	FAM011844	FAM001780	FAM003290	FAM008401	FAM006409	FAM004405	FAM002855	FAM006506	FAM000560	FAM000441	FAM000931	FAM007311	FAM004765	FAM003130	FAM003326	FAM003389	FAM010643	FAM007089	FAM007189	FAM000957	FAM006910	FAM004239	FAM002526	FAM006016	FAM004052	FAM002608	FAM007395	FAM003717	FAM004615	FAM008499	FAM002241	FAM004458	FAM003140	FAM014695	FAM010792	FAM013596	FAM003913	FAM000107	FAM001642	FAM004996	FAM005684	FAM004764	FAM002933	FAM002373	FAM006025	FAM013770	FAM007183	FAM003899	FAM001721	FAM008065	FAM001451	FAM006436	FAM003817	FAM000248	FAM010049	FAM009004	FAM002022	FAM000125	FAM010707	FAM002601	FAM012103	FAM010817	FAM010877	FAM109700	FAM060376	FAM030604	FAM036563	FAM020590
rep477_seed2502	FAM003314	FAM012772	FAM001413	FAM001423	FAM014565	FAM006606	FAM000827	FAM004048	FAM001534	FAM002878	FAM004240	FAM002174	FAM008499	FAM007465	FAM004468	FAM000765	FAM007663	FAM010890	FAM010646	FAM013024	FAM006052	FAM002840	FAM003194	FAM002846	FAM003923	FAM004167	FAM001931	FAM003421	FAM004258	FAM003081	FAM010668	FAM003124	FAM009638	FAM005631	FAM007264	FAM008467	FAM002757	FAM010204	FAM001954	FAM004391	FAM002575	FAM010801	FAM001901	FAM003768	FAM000239	FAM014264	FAM001714	FAM011345	FAM005594	FAM001090	FAM007479	FAM003133	FAM000061	FAM013518	FAM003554	FAM000345	FAM008261	FAM007382	FAM006688	FAM001252	FAM000351	FAM010631	FAM014253	FAM009235	FAM000368	FAM014143	FAM010932	FAM010318	FAM112517	FAM058961	FAM035802	FAM029170	FAM024902
rep478_seed2503	FAM001853	FAM006699	FAM002394	FAM009770	FAM009041	FAM000948	FAM003973	FAM000940	FAM009196	FAM011443	FAM012699	FAM012876	FAM012472	FAM002019	FAM012109	FAM009991	FAM000124	FAM002528	FAM003124	FAM007734	FAM002188	FAM002963	FAM006071	FAM005045	FAM005304	FAM004833	FAM004623	FAM003359	FAM009517	FAM002751	FAM003135	FAM002713	FAM013019	FAM001365	FAM001887	FAM005777	FAM005166	FAM000391	FAM004517	FAM007184	FAM006856	FAM008869	FAM008162	FAM000857	FAM004055	FAM006215	FAM010518	FAM005432	FAM000296	FAM000023	FAM005995	FAM002196	FAM005616	FAM003404	FAM011090	FAM001752	FAM011149	FAM000756	FAM009472	FAM000825	FAM004600	FAM014452	FAM000867	FAM004296	FAM003243	FAM013108	FAM007598	FAM011729	FAM135283	FAM061309	FAM029368	FAM041191	FAM022862
rep479_seed2504	FAM005609	FAM007235	FAM004839	FAM001016	FAM000888	FAM003834	FAM000771	FAM009203	FAM011306	FAM000069	FAM006610	FAM013506	FAM007071	FAM001259	FAM006681	FAM014306	FAM001086	FAM004932	FAM004230	FAM004237	FAM007803	FAM012585	FAM007718	FAM000642	FAM003152	FAM003433	FAM005746	FAM001520	FAM000338	FAM009244	FAM004201	FAM006915	FAM000999	FAM000481	FAM006696	FAM002920	FAM005555	FAM012603	FAM007878	FAM006664	FAM012477	FAM005997	FAM005257	FAM004544	FAM010788	FAM003768	FAM003712	FAM009610	FAM010878	FAM003367	FAM012548	FAM001909	FAM003422	FAM010217	FAM001229	FAM004525	FAM000289	FAM010809	FAM006843	FAM000524	FAM014228	FAM005330	FAM010145	FAM004796	FAM009362	FAM007166	FAM010633	FAM013556	FAM142754	FAM063403	FAM040118	FAM038806	FAM015156
rep480_seed2505	FAM005875	FAM004212	FAM009493	FAM013566	FAM009379	FAM009470	FAM008021	FAM003338	FAM003736	FAM000024	FAM001056	FAM011653	FAM006766	FAM011038	FAM012530	FAM006074	FAM005279	FAM009455	FAM004016	FAM007541	FAM000455	FAM012978	FAM007742	FAM001270	FAM000132	FAM002871	FAM003579	FAM005090	FAM002671	FAM002374	FAM002462	FAM004344	FAM001432	FAM008564	FAM006414	FAM003621	FAM007480	FAM001340	FAM010878	FAM002739	FAM000005	FAM002663	FAM012575	FAM007274	FAM011561	FAM011497	FAM009105	FAM006454	FAM009149	FAM009060	FAM009902	FAM006288	FAM010417	FAM003959	FAM006248	FAM001017	FAM007399	FAM006361	FAM012521	FAM002203	FAM003268	FAM000082	FAM002097	FAM005677	FAM007308	FAM011691	FAM011019	FAM012668	FAM114919	FAM060995	FAM034412	FAM029416	FAM022763
rep481_seed2506	FAM010962	FAM007463	FAM004841	FAM000747	FAM008082	FAM005243	FAM008881	FAM004601	FAM001992	FAM004856	FAM003005	FAM010636	FAM004685	FAM001534	FAM003284	FAM007660	FAM005424	FAM013697	FAM008977	FAM001559	FAM003204	FAM007552	FAM003834	FAM000364	FAM001344	FAM006902	FAM012098	FAM000099	FAM008598	FAM005721	FAM003988	FAM007344	FAM008990	FAM005229	FAM008987	FAM006431	FAM009883	FAM007735	FAM000446	FAM005341	FAM000422	FAM010484	FAM003256	FAM011412	FAM002187	FAM005303	FAM004427	FAM008764	FAM005030	FAM004644	FAM000734	FAM004929	FAM004403	FAM001556	FAM001117	FAM003821	FAM005471	FAM004801	FAM000390	FAM009970	FAM005514	FAM003014	FAM004514	FAM010643	FAM001789	FAM005428	FAM009603	FAM012021	FAM146048	FAM066570	FAM033308	FAM036713	FAM029011
rep482_seed2507	FAM001716	FAM000312	FAM004637	FAM001401	FAM001351	FAM007946	FAM008598	FAM001320	FAM002486	FAM008096	FAM010363	FAM003044	FAM007995	FAM009205	FAM002806	FAM005052	FAM002644	FAM005564	FAM003279	FAM006135	FAM000433	FAM006060	FAM005104	FAM006361	FAM006986	FAM002602	FAM004263	FAM014355	FAM013113	FAM006515	FAM007632	FAM002621	FAM013330	FAM001316	FAM006399	FAM002336	FAM009866	FAM009481	FAM000934	FAM001762	FAM006869	FAM003157	FAM004329	FAM011396	FAM004035	FAM005482	FAM002312	FAM010788	FAM012417	FAM004213	FAM001041	FAM003933	FAM004648	FAM001956	FAM002362	FAM014239	FAM006443	FAM007076	FAM004755	FAM003854	FAM001498	FAM003514	FAM001980	FAM000303	FAM006655	FAM014242	FAM008214	FAM009738	FAM121243	FAM058496	FAM035954	FAM039739	FAM020590
rep483_seed2508	FAM006857	FAM000314	FAM009991	FAM002911	FAM002700	FAM000749	FAM004658	FAM004969	FAM005686	FAM003019	FAM002041	FAM004006	FAM006963	FAM007681	FAM003604	FAM001402	FAM008083	FAM005922	FAM001350	FAM001335	FAM013429	FAM003152	FAM004408	FAM009291	FAM005732	FAM012060	FAM003561	FAM007880	FAM007660	FAM004254	FAM008061	FAM008750	FAM001474	FAM008519	FAM005421	FAM007717	FAM009160	FAM012028	FAM006203	FAM005875	FAM001883	FAM009175	FAM004286	FAM001564	FAM002627	FAM008296	FAM000679	FAM000675	FAM004084	FAM006450	FAM003182	FAM006471	FAM007049	FAM004111	FAM001071	FAM008044	FAM008923	FAM010415	FAM007871	FAM006401	FAM001884	FAM000785	FAM012456	FAM010460	FAM000093	FAM011431	FAM013909	FAM010183	FAM133804	FAM058829	FAM035124	FAM029614	FAM021916
rep484_seed2509	FAM003256	FAM004579	FAM005917	FAM005016	FAM000513	FAM011085	FAM007270	FAM003948	FAM001114	FAM011592	FAM003718	FAM005784	FAM003314	FAM005815	FAM000317	FAM000921	FAM007195	FAM004590	FAM006438	FAM005408	FAM002975	FAM001461	FAM006793	FAM000025	FAM007260	FAM003073	FAM003352	FAM002570	FAM003268	FAM003532	FAM006529	FAM005567	FAM004924	FAM013918	FAM005363	FAM002925	FAM001401	FAM002188	FAM002657	FAM003401	FAM000110	FAM012123	FAM003283	FAM001373	FAM002385	FAM001065	FAM001908	FAM010737	FAM003410	FAM013237	FAM004978	FAM004237	FAM004898	FAM003855	FAM003660	FAM004238	FAM006814	FAM004757	FAM006735	FAM006943	FAM001592	FAM001031	FAM009406	FAM005161	FAM004306	FAM009201	FAM011449	FAM013960	FAM140449	FAM067986	FAM042553	FAM033723	FAM027731
rep485_seed2510	FAM007965	FAM003012	FAM002039	FAM006008	FAM000141	FAM009669	FAM009389	FAM002664	FAM002855	FAM005306	FAM009455	FAM000238	FAM000294	FAM003538	FAM000456	FAM000001	FAM003916	FAM003475	FAM007946	FAM013716	FAM009517	FAM004940	FAM011898	FAM006443	FAM000837	FAM001986	FAM000390	FAM006554	FAM001137	FAM002125	FAM003799	FAM003716	FAM004331	FAM001932	FAM009121	FAM003090	FAM004459	FAM000989	FAM008487	FAM004324	FAM006498	FAM000202	FAM007884	FAM006853	FAM004286	FAM006787	FAM003460	FAM001495	FAM002055	FAM009846	FAM000881	FAM003343	FAM002175	FAM003895	FAM002472	FAM001085	FAM013694	FAM012738	FAM002327	FAM006611	FAM013099	FAM005274	FAM007307	FAM002915	FAM012135	FAM011305	FAM010162	FAM013704	FAM142570	FAM058390	FAM034069	FAM040179	FAM026737
rep486_seed2511	FAM013240	FAM008277	FAM003425	FAM006683	FAM005712	FAM007230	FAM000627	FAM004669	FAM004385	FAM003362	FAM007766	FAM005844	FAM003152	FAM001915	FAM006315	FAM003941	FAM003174	FAM002610	FAM006593	FAM001761	FAM005464	FAM002608	FAM003539	FAM001977	FAM012375	FAM004019	FAM002909	FAM010582	FAM003382	FAM003189	FAM006413	FAM004854	FAM000335	FAM009226	FAM001974	FAM001246	FAM002266	FAM008035	FAM002557	FAM000720	FAM013678	FAM013349	FAM000469	FAM013012	FAM009119	FAM004531	FAM007973	FAM007681	FAM004803	FAM003703	FAM003733	FAM004337	FAM005853	FAM003997	FAM000735	FAM004073	FAM007469	FAM003121	FAM010933	FAM003081	FAM006705	FAM005205	FAM011485	FAM003166	FAM000396	FAM006231	FAM010038	FAM010282	FAM144689	FAM067831	FAM038638	FAM040652	FAM028950
rep487_seed2512	FAM013073	FAM014682	FAM011123	FAM001746	FAM001862	FAM006414	FAM001046	FAM003649	FAM009737	FAM000240	FAM001509	FAM004903	FAM003136	FAM002839	FAM002202	FAM003719	FAM006389	FAM003835	FAM001840	FAM004752	FAM002457	FAM010967	FAM009374	FAM003897	FAM006743	FAM003603	FAM007921	FAM003648	FAM000484	FAM014319	FAM006304	FAM002857	FAM007754	FAM001359	FAM009873	FAM006438	FAM007952	FAM007660	FAM005523	FAM002601	FAM009712	FAM007047	FAM006370	FAM002020	FAM011564	FAM004084	FAM004049	FAM002314	FAM008595	FAM002718	FAM008506	FAM001818	FAM002282	FAM009922	FAM010835	FAM000480	FAM004973	FAM004940	FAM009732	FAM008750	FAM001413	FAM007247	FAM002768	FAM007710	FAM000668	FAM010368	FAM007906	FAM011657	FAM133205	FAM063625	FAM032522	FAM043557	FAM016721
rep488_seed2513	FAM000127	FAM012106	FAM006790	FAM004652	FAM008554	FAM010343	FAM002247	FAM009156	FAM007621	FAM009379	FAM010721	FAM010497	FAM001470	FAM001711	FAM008527	FAM003552	FAM001863	FAM010823	FAM009367	FAM005502	FAM003684	FAM003752	FAM007350	FAM007874	FAM006910	FAM006626	FAM005060	FAM003066	FAM004601	FAM006432	FAM001457	FAM000467	FAM002356	FAM009935	FAM004477	FAM005487	FAM002252	FAM004714	FAM006304	FAM005826	FAM007236	FAM003639	FAM004215	FAM008943	FAM003660	FAM006412	FAM004157	FAM001597	FAM011718	FAM012102	FAM006732	FAM002375	FAM012037	FAM010588	FAM009099	FAM007306	FAM006414	FAM005978	FAM008686	FAM000514	FAM013324	FAM002642	FAM002325	FAM009518	FAM005271	FAM012241	FAM007662	FAM009248	FAM124038	FAM063983	FAM030604	FAM039182	FAM018342
